 #,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Parent Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,Label,ISRC,Explicit
412,"PHOENIX","UVERworld",162,4A,88,2026-08-08,03:01,32,"anime, j-rock, j-pop","Pop, Rock","PHOENIX",2024-12-04,48,1,7,34,30,10,-5,F minor,4,6x4Ic92TnTIG6uJHi2VoXy,"Sony Music Labels Inc.",JPU902403994,no
413,"Jugo de Lucuma","Invisible",136,12A,36,2026-08-08,04:25,36,"argentine rock, progressive rock, latin rock","Rock","Invisible",1974-00-00,47,49,12,27,0,10,-11,C♯/D♭ minor,3,3NfyQjdbgw3AOyaLgz4jCP,"Microfon",ARF109902854,no
414,"Azafata del Tren Fantasma","Invisible",122,8B,48,2026-08-08,08:16,31,"argentine rock, progressive rock, latin rock","Rock","Invisible",1974-00-00,55,14,11,20,0,10,-10,C,3,0VGMbAHolwAYe2k5RmHHU3,"Microfon",ARF100300025,no
415,"Irregular","Invisible",116,11B,36,2026-08-08,07:35,32,"argentine rock, progressive rock, latin rock","Rock","Invisible",1974-00-00,56,5,79,26,0,10,-10,A,4,0t6bSYbWcX6nUwooKSeQDA,"Microfon",ARF100300033,no
416,"signal and prism (feat. TAKU INOUE)","Bonjour Suzuki, TAKU INOUE",120,1B,90,2026-08-08,03:23,1,"shibuya-kei, j-pop","Pop","Sweetie Sweetie",2019-12-07,53,28,0,55,10,10,-4,B,4,5NIXmkv77EACUDHiglUaGO,"Kobuta Japon",JPZ921913019,no
417,"毒舌","物語シリーズ",128,3B,7,2026-08-08,02:37,24,"anime, j-pop","Pop","Bakemonogatari Gekihanongakushu (Original Soundtrack)",2018-11-02,72,99,97,58,20,0,-21,C♯/D♭,4,3BOArEymBydJkU6MpGAygS,"Aniplex Inc.",JPE301001704,no
418,"aLIEz","Sawano Hiroyuki, SennaRin",144,2A,39,2026-08-08,06:06,31,"anime, soundtrack","Pop, Classical, Easy Listening","PIANOUTA",2025-10-01,52,87,0,38,0,10,-7,D#/E♭ minor,4,5SyU3CgSY01YHdQho9aj90,"Sony Music Labels Inc.",JPU902502705,no
419,"Pleamar de Águilas","Invisible",107,9B,38,2026-08-08,04:20,32,"argentine rock, progressive rock, latin rock","Rock","Durazno Sangrando",1975-05-07,47,1,20,29,0,10,-14,G,4,3orTy8SBmx5tKmrWtdIdsH,"Columbia",ARF100300030,no
420,"En una Lejana Playa del Animus","Invisible",96,11B,38,2026-08-08,09:54,36,"argentine rock, progressive rock, latin rock","Rock","Durazno Sangrando",1975-05-07,42,30,1,20,0,50,-15,A,4,7cszYdHO4EdPgwzEWZc9SC,"Columbia",ARF100300031,no
421,"Presentation of Peace Memorial Candle","Cö shu Nie",80,2A,70,2026-08-08,03:34,21,"anime, j-rock, j-pop","Pop, Rock","idola",2012-09-02,33,1,0,76,0,0,-5,D#/E♭ minor,4,2EIIZ5hSQhl90YSC8Va70L,"Cö shu Nie",TCJPV2327699,no
422,"Quenching of Liberation Memorial Candle","Cö shu Nie",116,11B,46,2026-08-08,06:15,23,"anime, j-rock, j-pop","Pop, Rock","idola",2012-09-02,70,11,1,50,0,0,-7,A,3,5xuUqJzF0nsnbggN7bghfY,"Cö shu Nie",TCJPV2328116,no
423,"swan song","Cö shu Nie",84,8A,43,2026-08-08,05:58,19,"anime, j-rock, j-pop","Pop, Rock","idola",2012-09-02,30,12,0,17,0,10,-6,A minor,4,6mqbGkyC7NUYcINwWG02kS,"Cö shu Nie",TCJPV2328121,no
424,"House","Cö shu Nie",120,5B,69,2026-08-08,02:23,18,"anime, j-rock, j-pop","Pop, Rock","Org",2013-12-18,67,73,0,35,0,0,-7,D#/E♭,4,4JYgbxjTg9lOuIE3eSRAv0,"Cö shu Nie",TCJPV2364940,no
425,"Pelican-go de dokomademo","Cö shu Nie",180,7B,94,2026-08-08,04:59,17,"anime, j-rock, j-pop","Pop, Rock","Puzzle",2016-04-20,32,0,0,31,10,20,-4,F,4,01J7dRfQrPI911ulJxdtOV,"GINSEI-RECORDS",TCJPW2306163,no
426,"Amayadori","Cö shu Nie",135,3B,94,2026-08-08,03:45,24,"anime, j-rock, j-pop","Pop, Rock","Puzzle",2016-04-20,51,0,0,55,0,20,-4,C♯/D♭,4,1U2NH4oAMzM7IGL3NCFCz2,"GINSEI-RECORDS",TCJPW2306165,no
427,"To the sea","Cö shu Nie",160,4B,52,2026-08-08,04:04,16,"anime, j-rock, j-pop","Pop, Rock","Puzzle",2016-04-20,40,30,0,30,0,20,-5,G#/A♭,4,0iOVWBwFkgpbn9k1WlwWri,"GINSEI-RECORDS",TCJPW2306173,no
428,"SAKURA BURST - Instrumental","Cö shu Nie",144,10A,79,2026-08-08,04:22,10,"anime, j-rock, j-pop","Pop, Rock","SAKURA BURST",2022-01-26,41,0,79,38,0,0,-8,B minor,4,70Ey0oNzIEaj5rieNmd91f,"Sony Music Labels Inc.",JPU902105325,no
429,"SAKURA BURST (Naeleck Remix) - SACRA BEATS Singles","Cö shu Nie, Naeleck",130,10A,81,2026-08-08,04:07,46,"anime, j-rock, j-pop, electro house","Pop, Electronic, Rock","SAKURA BURST (Naeleck Remix) - SACRA BEATS Singles",2022-02-11,79,3,0,16,0,30,-4,B minor,4,3Zj9WSEjueL8UecCOC67tT,"Sony Music Labels Inc.",JPU902200026,no
430,"BED CHUTE!!","Cö shu Nie",183,3A,74,2026-08-08,03:08,31,"anime, j-rock, j-pop","Pop, Rock","Flos Ex Machina",2022-03-16,19,0,0,33,20,10,-6,A#/B♭ minor,5,0CLwEy86M3UBQibbZJjc2M,"Sony Music Labels Inc.",JPU902200395,no
431,"miracle","Cö shu Nie",74,8B,20,2026-08-08,06:10,26,"anime, j-rock, j-pop","Pop, Rock","Flos Ex Machina",2022-03-16,22,95,0,18,0,10,-13,C,4,0Xj6oIEJtb2RQmFTlHUEPe,"Sony Music Labels Inc.",JPU902100281,no
432,"give it back (micoon remix)","Cö shu Nie, micoon",98,10B,31,2026-08-08,02:33,17,"anime, j-rock, j-pop","Pop, Rock","give it back (micoon remix)",2022-08-12,29,75,0,37,0,0,-9,D,4,5dqJAREYns7ByfeDaT9eAX,"Sony Music Labels Inc.",JPU902202667,no
433,"no future","Cö shu Nie",95,10A,76,2026-08-08,03:21,27,"anime, j-rock, j-pop","Pop, Rock","no future",2023-06-28,56,1,0,47,0,10,-6,B minor,4,49GZ0C0nN3kixGDD4zUS7s,"Sony Music Labels Inc.",JPU902302338,no
434,"Burn The Fire","Cö shu Nie",79,11A,83,2026-08-08,03:55,24,"anime, j-rock, j-pop","Pop, Rock","Burn The Fire",2023-10-18,48,0,0,56,10,30,-6,F#/G♭ minor,4,6FqxaTZhLuGWc89hc9ZOMe,"Sony Music Labels Inc.",JPU902304147,no
435,"Deal With the Monster","Cö shu Nie",172,9B,86,2026-08-08,03:05,31,"anime, j-rock, j-pop","Pop, Rock","7 Deadly Guilt",2024-09-04,31,0,0,43,10,30,-4,G,4,0kx18GMWt8IdOsCSVOR6tQ,"Sony Music Labels Inc.",JPU902402608,no
436,"I want it all","Cö shu Nie",130,7B,87,2026-08-08,03:04,36,"anime, j-rock, j-pop","Pop, Rock","7 Deadly Guilt",2024-09-04,39,1,0,59,20,10,-4,F,4,3Q9MJIiDmSXlhhoKVbZFxr,"Sony Music Labels Inc.",JPU902402611,no
437,"Wage of Guilt","Cö shu Nie",130,4B,27,2026-08-08,01:57,19,"anime, j-rock, j-pop","Pop, Rock","7 Deadly Guilt",2024-09-04,51,91,2,24,0,10,-14,G#/A♭,3,4phZ6rp5rrSIP67R4GiP74,"Sony Music Labels Inc.",JPU902402613,no
438,"Chosen Family (with Elton John)","Rina Sawayama, Elton John",73,12B,59,2026-08-08,04:39,41,"art pop, electropop, escape room, indie pop, glam rock, mellow gold, piano rock, rock","Pop, Rock","Chosen Family (with Elton John)",2021-04-14,50,49,0,28,0,0,-7,E,4,02XbzKFSMItMn60v2MmChs,"Dirty Hit",GBK3W2101719,no
439,"After All","Elton John, Charlie Puth",82,7B,56,2026-08-08,03:28,46,"glam rock, mellow gold, piano rock, rock, soft pop","Rock","After All",2021-09-22,50,36,0,17,0,10,-6,F,4,38UDoZyudPWXLzXRAb71oP,"EMI",GBUM72105396,no
440,"Cold Heart - Acoustic","Elton John, Dua Lipa",116,3A,51,2026-08-08,03:15,64,"glam rock, mellow gold, piano rock, rock, pop","Rock, Pop","Cold Heart (Acoustic)",2021-10-12,64,58,0,40,0,20,-5,A#/B♭ minor,4,0k6LV1ohcK2hlNPwu1nVw9,"EMI",GBUM72107449,no
441,"Chosen Family","Rina Sawayama, Elton John",73,12B,59,2026-08-08,04:40,20,"art pop, electropop, escape room, indie pop, glam rock, mellow gold, piano rock, rock","Pop, Rock","The Lockdown Sessions",2021-10-22,50,50,0,28,0,0,-7,E,4,1Q2Ad7XqN7X16P1lM4AxiY,"EMI",GBUM72105818,no
442,"The Pink Phantom","Gorillaz, Elton John, 6LACK",64,8B,48,2026-08-08,04:13,20,"alternative hip hop, modern rock, rock, glam rock, mellow gold, piano rock, atl hip hop, melodic rap, r&b, rap, trap","Hip Hop, Rock, R&B","The Lockdown Sessions",2021-10-22,35,54,0,47,0,0,-8,C,4,25EGwzxRb7Je6pmgh3vmUA,"EMI",GBUM72105820,no
443,"Simple Things","Elton John, Brandi Carlile",88,8B,80,2026-08-08,04:11,16,"glam rock, mellow gold, piano rock, rock, folk, americana","Folk, Rock","The Lockdown Sessions",2021-10-22,51,26,0,28,0,10,-5,C,4,1YLESbjVQL8sf9vTkoKhr6,"EMI",GBUM72105174,no
444,"Merry Christmas","Ed Sheeran, Elton John",114,8B,94,2026-08-08,03:28,17,"soft pop, glam rock, mellow gold, piano rock, rock","Rock","The Lockdown Sessions",2021-10-22,59,24,0,63,0,10,-2,C,4,69WXvDI8DyAABlmEcaKvUu,"EMI",GBAHS2101462,no
445,"Hold Me Closer - Pink Panda Remix","Elton John, Britney Spears, Pink Panda",126,9B,84,2026-08-08,03:01,31,"glam rock, mellow gold, piano rock, rock, pop, uk dance","Rock, Pop, Electronic","Hold Me Closer (Pink Panda Remix)",2022-11-04,67,6,0,34,0,20,-6,G,4,2VOdp7fjqj5tJeOxgFKGEq,"EMI",GBUM72207372,no
446,"Hold Me Closer - Acoustic","Elton John, Britney Spears",126,8B,47,2026-08-08,03:22,36,"glam rock, mellow gold, piano rock, rock, pop","Rock, Pop","Hold Me Closer (Acoustic)",2022-11-18,54,80,0,21,0,10,-6,C,4,5kXZv2JwuZ0qgqNalgwvJt,"EMI",GBUM72207431,no
447,"We Almost Broke Up Again Last Night","Sabrina Carpenter",176,12B,57,2026-08-08,03:23,76,"pop","Pop","Man’s Best Friend",2025-08-29,35,53,0,27,0,20,-5,E,4,6wkYQMrFfb0huLB5Qn19Iv,"Island Records",USUM72504442,yes
448,"When Did You Get Hot?","Sabrina Carpenter",89,7B,67,2026-08-08,02:25,84,"pop","Pop","Man’s Best Friend",2025-08-29,70,23,0,57,10,30,-5,F,4,0je57Uq5eTk1wrPzn9sWbl,"Island Records",USUM72504446,no
449,"Already Over","Sabrina Carpenter",114,12B,79,2026-08-08,02:50,63,"pop","Pop","emails i can't send",2022-07-15,55,43,0,47,50,10,-7,E,4,5QhJorJmjqYfETfqgBtGg3,"Island Records",USUM72210070,no
450,"skinny dipping","Sabrina Carpenter",122,12B,54,2026-08-08,02:57,59,"pop","Pop","emails i can't send",2022-07-15,45,26,0,43,10,10,-9,E,5,1ZvbLYAXwvMfaPtN65QF2D,"Island Records",USUM72114679,no
451,"decode","Sabrina Carpenter",122,12B,37,2026-08-08,03:08,62,"pop","Pop","emails i can't send",2022-07-15,59,69,0,42,0,0,-9,E,4,17wMOhLqVB3DRCmTaLjwVM,"Island Records",USUM72210713,no
452,"things i wish you said","Sabrina Carpenter",146,12B,25,2026-08-08,02:42,65,"pop","Pop","emails i can’t send fwd:",2023-03-17,52,74,0,15,0,10,-12,E,4,2t2fnYja6b2pUizMungIo0,"Island Records",USUM72301878,yes
453,"santa doesn’t know you like i do","Sabrina Carpenter",100,3B,71,2026-08-08,03:09,31,"pop","Pop","Top Christmas Pop Hits 2025 by Digster Pop",2024-11-08,60,12,0,38,0,30,-4,C♯/D♭,4,4lN0sste4kXosjvP8MKQnm,"UME - Global Clearing House",USUM72313081,no
454,"I Still Haven't Found What I'm Looking For","Peter Hollens, Sabrina Carpenter",55,11B,63,2026-08-08,03:36,24,"fantasy, pop","Pop","Peter Hollens",2014-10-27,19,80,0,23,0,10,-5,A,4,56QEyddqAfnxycxPcmVxSY,"Peter Hollens",USQX91401716,no
455,"You're A Mean One, Mr. Grinch [Feat. Sabrina Carpenter]","Lindsey Stirling, Sabrina Carpenter",162,8A,70,2026-08-08,02:48,17,"classical crossover, christmas, pop","Pop","Snow Waltz (Deluxe Edition)",2024-11-22,30,13,0,41,10,10,-5,A minor,3,6TNVM7hDJxprZB6dAzZTKl,"Concord Records",USC4R1706212,no
456,"Have Yourself a Merry Little Christmas","Sabrina Carpenter",201,4B,24,2026-08-08,03:46,16,"pop","Pop","Disney Christmas",2024-11-18,31,83,0,17,0,10,-11,G#/A♭,3,1h1cJdwObZxcAY81UISxCm,"UME - Global Clearing House",USHR11738265,no
457,"Silk Sonic Intro","Bruno Mars, Anderson .Paak, Silk Sonic",115,3B,55,2026-08-08,01:03,57,"dance pop, pop, escape room, hip hop, indie soul, neo soul","Electronic, Pop, Hip Hop, R&B","An Evening With Silk Sonic",2021-11-12,70,10,0,67,0,60,-9,C♯/D♭,4,4K09vJ27xCOreumtSuU6Ao,"Aftermath Entertainment/Atlantic",USAT22100909,no
458,"After Last Night (with Thundercat & Bootsy Collins)","Bruno Mars, Anderson .Paak, Silk Sonic, Thundercat, Bootsy Collins",140,5A,70,2026-08-08,04:09,66,"dance pop, pop, escape room, hip hop, indie soul, neo soul, afrofuturism, funk","Electronic, Pop, Hip Hop, R&B","An Evening With Silk Sonic",2021-11-12,65,3,0,65,0,0,-9,C minor,4,6jGAh1bFnXt1Muj9zeHveZ,"Aftermath Entertainment/Atlantic",USAT22103103,no
459,"Put On A Smile","Bruno Mars, Anderson .Paak, Silk Sonic",144,11B,63,2026-08-08,04:15,58,"dance pop, pop, escape room, hip hop, indie soul, neo soul","Electronic, Pop, Hip Hop, R&B","An Evening With Silk Sonic",2021-11-12,55,5,0,49,0,20,-9,A,4,5lka5RUbLVQGO94mKAPMRO,"Aftermath Entertainment/Atlantic",USAT22106193,no
460,"Love's Train","Bruno Mars, Anderson .Paak, Silk Sonic",141,11A,61,2026-08-08,05:07,60,"dance pop, pop, escape room, hip hop, indie soul, neo soul","Electronic, Pop, Hip Hop, R&B","An Evening With Silk Sonic",2021-11-12,71,4,0,81,0,10,-10,F#/G♭ minor,4,2ALh2jqA7KldpHMUHvRomw,"Aftermath Entertainment/Atlantic",USAT22200966,no
461,"Fat Juicy & Wet","Sexyy Red, Bruno Mars",104,11B,62,2026-08-08,02:21,67,"trap queen, dance pop, pop","Electronic, Pop, Hip Hop","Fat Juicy & Wet",2024-10-14,91,8,0,64,0,30,-6,A,4,5M2lX0ZAYSAzCs1xPPi9BX,"gamma. / Atlantic Records",USAT22500061,yes
462,"Die With A Smile - Instrumental","Lady Gaga, Bruno Mars",158,11B,46,2026-08-08,04:11,42,"art pop, pop, dance pop","Pop, Electronic","Die With A Smile (Main + Instrumental)",2024-10-16,56,0,96,28,0,10,-11,A,3,3SLIkSNtoRyCaoQbitw88X,"Interscope",USUM72410454,no
463,"Nothin' on You (feat. Bruno Mars) - TC's Switch-Up Extended Version","B.o.B, Bruno Mars",173,6A,85,2026-08-08,05:25,15,"atl hip hop, dance pop, pop rap, rap, southern hip hop, pop","Hip Hop, Electronic, Pop","Nothin' on You",2010-05-14,38,0,1,47,0,0,-5,G minor,4,3feqHjiCB8vhCiJXkZgddZ,"Atlantic Records",USAT21001024,no
464,"Bubble Butt","Major Lazer, Bruno Mars, Tyga, Mystic",194,9B,60,2026-08-08,03:27,23,"moombahton, dance pop, pop, hip hop, pop rap, rap, southern hip hop, trap","Electronic, Pop, Hip Hop","Major Lazer Essentials",2018-10-19,80,1,1,37,20,40,-10,G,4,7Iza2eA7HHdbuMDEecKV3i,"Third Pardee Records",US38W1229212,no
465,"Talk To You (ft. Elton John)","Sam Fender, Elton John",120,9B,72,2026-08-08,05:17,55,"modern rock, north east england indie, glam rock, mellow gold, piano rock, rock","Rock","Talk To You (ft. Elton John)",2025-10-17,57,0,0,66,0,10,-6,G,4,0Oriikd4ETp5qmzek6ZUD5,"Polydor Records",GBUM72505533,yes
466,"Paradise of Birds","BURNOUT SYNDROMES",110,1B,71,2026-08-08,01:48,11,"anime, j-rock, j-pop","Pop, Rock","ORIGAMI",2024-11-27,52,4,1,10,0,30,-9,B,3,19wEOThYg8w0XUfzHu7q10,"Sony Music Labels Inc.",JPU902403738,no
467,"I Don't Wanna Die in the Paradise","BURNOUT SYNDROMES, FLOW",95,8B,84,2026-08-08,03:36,12,"anime, j-rock, j-pop","Pop, Rock","ORIGAMI",2024-11-27,59,1,0,35,10,40,-6,C,4,3U142iDmUQ2YaOGYbqY5Vm,"Sony Music Labels Inc.",JPU902204427,no
468,"BABEL","BURNOUT SYNDROMES",134,11B,51,2026-08-08,03:24,21,"anime, j-rock, j-pop","Pop, Rock","ORIGAMI",2024-11-27,68,8,0,43,0,0,-8,A,4,74VldTo7uZie1V6MhzjxWL,"Sony Music Labels Inc.",JPU902403744,no
469,"ORIGAMI","BURNOUT SYNDROMES",127,8B,69,2026-08-08,03:55,22,"anime, j-rock, j-pop","Pop, Rock","ORIGAMI",2024-11-27,63,21,0,37,0,10,-8,C,4,5MnZWlSJ1hqWNvVKZ4iOhT,"Sony Music Labels Inc.",JPU902403745,no
470,"Todo Mal","No Te Va Gustar, Ciro y los Persas",136,12B,86,2026-08-08,04:17,38,"argentine rock, murga, latin rock, rock en español, latin alternative","Rock","Todo Mal",2025-12-11,51,1,0,54,0,30,-5,E,4,3tekuAWJgcjclAmlB3P8tA,"ELEFANTE BLANCO / DALE PLAY Records",UYH122500020,no
471,"Espresso - Mark Ronson x FNZ Working Later Remix","Sabrina Carpenter, Mark Ronson, FNZ",112,3A,88,2026-08-08,05:38,43,"pop, pop soul","Pop","Espresso (Working Late Remixes)",2024-05-31,74,3,1,91,0,0,-6,A#/B♭ minor,4,03duS4fiU5jSVOZFR7TTQa,"Island Records",USUM72406279,yes
472,"Please Please Please - Slowed Down","Sabrina Carpenter",96,9B,58,2026-08-08,03:30,30,"pop","Pop","Please Please Please",2024-06-18,62,27,0,59,0,10,-7,G,4,1eVXqw2ptlb6nD9x1Tby1a,"Island Records",USUM72407355,yes
473,"Please Please Please - Instrumental","Sabrina Carpenter",107,11B,43,2026-08-08,03:06,41,"pop","Pop","Please Please Please",2024-06-18,75,13,87,54,0,10,-10,A,4,2BxIYKqZrXn2nMvK31cJEl,"Island Records",USUM72407357,no
474,"Espresso - Double Shot Version","Sabrina Carpenter",121,5A,83,2026-08-08,02:29,45,"pop","Pop","Espresso EP",2024-05-17,72,24,0,82,0,10,-5,C minor,4,4fv9mYzwI3Ww8Hsg33OZXD,"Island Records",USUM72405181,yes
475,"Espresso - On Vacation Version","Sabrina Carpenter",104,8B,63,2026-08-08,02:55,39,"pop","Pop","Espresso EP",2024-05-17,81,1,88,72,0,10,-6,C,4,5WszdMXh1g7EFgJcfJd3cQ,"Island Records",USUM72403875,no
476,"Espresso - Mochapella Version","Sabrina Carpenter",104,8B,46,2026-08-08,02:55,37,"pop","Pop","Espresso EP",2024-05-17,72,84,0,72,0,10,-7,C,4,4I7dAz8IaDk76QK3n3eJir,"Island Records",USUM72405539,yes
477,"Feather - Sped Up","Sabrina Carpenter",150,8B,67,2026-08-08,02:33,49,"pop","Pop","Feather (Sped Up)",2023-08-04,72,7,0,88,0,0,-5,C,4,2WkrEyLzATbOK8U3xt8Ggq,"Island Records",USUM72311527,yes
478,"Nonsense - Sped Up Version","Sabrina Carpenter",166,1B,84,2026-08-08,02:17,51,"pop","Pop","Nonsense (Sped Up Version)",2022-11-14,54,3,0,66,10,60,-2,B,4,5KeI897tZgjezHKvxlaOaR,"Island Records",USUM72220833,no
479,"I Knew You Were Trouble - Spotify Singles","Sabrina Carpenter",146,2B,49,2026-08-08,03:53,60,"pop","Pop","Spotify Singles",2023-10-18,39,40,0,22,0,10,-7,F#/G♭,4,30QYxvXOJZhGBF6DvpNb8w,"Island Records",USUM72315411,no
480,"One Short Day","Cynthia Erivo, Ariana Grande, Kristin Chenoweth, Idina Menzel, Michael McCorry Rose",78,9B,51,2026-08-08,06:32,59,"musicals, pop","Classical, Easy Listening, Pop","Wicked: The Soundtrack",2024-11-22,26,72,0,29,0,10,-10,G,4,4jNerIJa2IOeL5gVDvMNLW,"Universal Studios and Republic Records",USUG12407082,no
481,"Ruido de Magia","Invisible",79,11B,68,2026-08-08,04:35,39,"argentine rock, progressive rock, latin rock","Rock","El Jardin de los Presentes",1976-05-27,45,28,0,22,0,10,-7,A,4,0fv2rvTI7yZWSb99u0i0EB,"Columbia",ARF109902862,no
482,"Doscientos Años","Invisible",133,12B,38,2026-08-08,04:08,42,"argentine rock, progressive rock, latin rock","Rock","El Jardin de los Presentes",1976-05-27,49,10,8,12,0,10,-11,E,4,0CPARYGdedbVXR1kOX9G2R,"Columbia",ARF100200237,no
483,"Viejos Ratones del Tiempo","Invisible",106,10B,59,2026-08-08,05:58,19,"argentine rock, progressive rock, latin rock","Rock","Obras Cumbres",2020-09-02,55,2,13,33,0,10,-10,D,4,1l7IqgHJdbzJ4jIYvq3L7Z,"Columbia",ARF100300029,no
484,"Disculpa Blood","Sir Andy Vaney, Invisible",96,11A,80,2026-08-08,01:34,12,"reggae en español, argentine rock, progressive rock, latin rock","Rock","Xpedientes 3",2001-10-01,91,4,0,96,10,0,-5,F#/G♭ minor,4,47ez6qjpMTzK5UV7iyvoGR,"Vaney Producers",QZHNA2091944,no
485,"かえせ！太陽を","帝子ボンボン, 幾原邦彦, Bonjour Suzuki",155,7B,94,2026-08-08,03:31,4,"shibuya-kei","","君の青春は輝いているか",2022-06-08,52,33,0,46,10,0,-4,F,4,7fBiCGgowlwIHjKxFNyDDn,"FUJI",JPB622200418,no
486,"君の青春は輝いているか","帝子ボンボン, 幾原邦彦, Bonjour Suzuki",125,4B,79,2026-08-08,03:57,8,"shibuya-kei","","君の青春は輝いているか",2022-06-08,63,14,0,53,0,10,-5,G#/A♭,4,34aHq10NuUSqVTMjxZMBun,"FUJI",JPB622200419,no
487,"絶対運命黙示録・完全版","帝子ボンボン, 幾原邦彦, Bonjour Suzuki",149,9A,90,2026-08-08,03:37,16,"shibuya-kei","","君の青春は輝いているか",2022-06-08,60,24,0,55,0,0,-3,E minor,4,6OwUNEDa7SxZvQnV2BwB9g,"FUJI",JPB622200421,no
488,"魂のルフラン","帝子ボンボン, 幾原邦彦, Bonjour Suzuki",130,1A,85,2026-08-08,05:16,6,"shibuya-kei","","君の青春は輝いているか",2022-06-08,56,3,0,44,0,0,-6,G#/A♭ minor,4,3dHHXsnx5309Uz6b3Y9ysa,"FUJI",JPB622200423,no
489,"檄！帝国華撃団","帝子ボンボン, 幾原邦彦, Bonjour Suzuki",142,4B,88,2026-08-08,03:01,5,"shibuya-kei","","君の青春は輝いているか",2022-06-08,55,18,0,76,0,30,-4,G#/A♭,4,688bgRVZZSp7xxvCx4mHMn,"FUJI",JPB622200425,no
490,"Honey Bee (Keep On Stinging Me)","Diana Ross & The Supremes",122,6B,39,2026-08-08,02:21,13,"motown, northern soul, classic soul","","Love Child",1968-11-13,77,45,0,83,0,0,-14,A#/B♭,4,5adzaTHe5talaQHP8oRLU3,"Motown",USMO10001087,no
491,"You Ain't Livin' Till You're Lovin'","Diana Ross & The Supremes",112,8B,30,2026-08-08,02:44,14,"motown, northern soul, classic soul","","Love Child",1968-11-13,61,16,0,55,0,10,-16,C,4,64t8CVwffH0914t6RpobfT,"Motown",USMO10001088,no
492,"Can't Shake It Loose","Diana Ross & The Supremes",130,6B,49,2026-08-08,02:09,15,"motown, northern soul, classic soul","","Love Child",1968-11-13,65,45,0,82,0,0,-14,A#/B♭,4,31L0aUfeTpDp41oPRktgJ5,"Motown",USMO10001090,no
493,"Reach Out And Touch (Somebody's Hand)","Diana Ross",134,7B,65,2026-08-08,03:05,31,"motown, disco","","Diana Ross",1970-06-19,53,53,0,49,0,20,-9,F,3,3ivHUrC7A1zNWcLXgkYiuP,"UNI/MOTOWN",USMO17000348,no
494,"These Things Will Keep Me Loving You","Diana Ross",120,8B,65,2026-08-08,03:08,12,"motown, disco","","Diana Ross",1970-06-19,66,26,0,96,0,20,-9,C,4,0cDaoJttwPCtcN7Z3SUdFB,"UNI/MOTOWN",USMO10200240,no
495,"I Wouldn't Change The Man He Is","Diana Ross",77,6B,44,2026-08-08,03:18,12,"motown, disco","","Diana Ross",1970-06-19,45,44,0,83,0,30,-10,A#/B♭,3,3fdLdACcYFji2OOakEKoeZ,"UNI/MOTOWN",USMO10200231,no
496,"Ain't No Mountain High Enough - Single Version","Diana Ross",96,5A,70,2026-08-08,06:20,43,"motown, disco","","Diana Ross (Expanded Edition)",1970-06-19,31,42,0,55,0,20,-9,C minor,4,0yLchb1kn0jtEgIRtoTCwq,"Motown",USMO10000772,no
497,"The Interim","Diana Ross",171,7A,41,2026-08-08,04:49,18,"motown, disco","","Diana Ross (Expanded Edition)",1970-06-19,24,70,0,64,0,10,-10,D minor,4,1JVVM2ajZk7nLIMjbQ1PQ4,"Motown",USMO10200239,no
498,"Baby It's Love","Diana Ross",115,10B,68,2026-08-08,03:10,8,"motown, disco","","Everything Is Everything",1970-11-03,51,6,0,88,0,0,-9,D,4,0GcHzRBYXQWFZyacBI2pqC,"UNI/MOTOWN",USMO10400542,no
499,"The Long And Winding Road","Diana Ross",76,6B,51,2026-08-08,03:26,7,"motown, disco","","Everything Is Everything",1970-11-03,43,30,0,33,0,20,-8,A#/B♭,4,4cFpFEIKYwY7SrjIpEBE5S,"UNI/MOTOWN",USMO17000478,no
500,"SORA","UVERworld",127,3B,91,2026-08-08,05:28,28,"anime, j-rock, j-pop","Pop, Rock","Colors of the Heart",2006-00-00,49,0,0,24,0,10,-5,C♯/D♭,4,3mAR6rf4DsurX1cs0Xr4Wq,"Sony Music Labels Inc.",JPSR00601001,no
501,"Ain't No Mountain High Enough - Alternate Vocal and Mix","Diana Ross",101,5A,69,2026-08-08,06:43,11,"motown, disco","","Surrender (Expanded Edition)",1971-07-06,41,27,0,48,0,20,-5,C minor,4,5luFYuoBcWecekuNOWlbx0,"Hip-O Select",USUM70837322,no
502,"Lady Sings The Blues","Diana Ross",91,3B,11,2026-08-08,01:03,14,"motown, disco","","Lady Sings The Blues",1972-10-01,33,99,0,4,10,10,-22,C♯/D♭,4,6UeN6I187FDrL4jxf8cLYf,"UNI/MOTOWN",USMO10000591,no
503,"All Of Me - With Dialogue","Diana Ross",78,7B,26,2026-08-08,02:19,10,"motown, disco","","Lady Sings The Blues",1972-10-01,69,94,0,61,60,80,-13,F,4,3QCDuZaJVN56uQAVJsenSb,"UNI/MOTOWN",USMO10000734,no
504,"The Man I Love","Diana Ross",139,3B,47,2026-08-08,02:26,12,"motown, disco","","Lady Sings The Blues",1972-10-01,44,73,0,59,60,80,-13,C♯/D♭,4,57FnLNFJT7Bj8N4IySLi8z,"UNI/MOTOWN",USMO10000735,no
